,composition,gfa
5281,Zr53.6Ti20Ni26.4,True
5282,Zr53.6V20Ni26.4,True
5283,Zr53Nb30Si17,True
5284,Zr53Nb40Si7,False
5285,Zr54.4Al15Ni30.6,True
5286,Zr56.95Co15Ni28.05,True
5287,Zr56.95Cr15Ni28.05,True
5288,Zr56.95Cu15Ni28.05,True
5289,Zr56.95Fe15Ni28.05,True
5290,Zr56.95Mn15Ni28.05,True
5291,Zr56.95Ti15Ni28.05,True
5292,Zr56.95V15Ni28.05,True
5293,Zr57.5Cu35B7.5,True
5294,Zr57.5Cu40B2.5,True
5295,Zr57.6Al10Ni32.4,True
5296,Zr57Fe18B25,True
5297,Zr57Nb30Si13,True
5298,Zr57Ti8Si35,True
5299,Zr59Cu40B,True
5300,Zr59Nb30Si11,False
5301,Zr5Al29Ni16,True
5302,Zr5Al2Ni3,True
5303,Zr5Al3Ni2,True
5304,Zr5Al4Ni,False
5305,Zr5Al79Ni16,True
5306,Zr5Al82Ni13,True
5307,Zr5Al86Ni9,True
5308,Zr5Al87.5Ni7.5,False
5309,Zr5Al88Ni7,True
5310,Zr5AlCo44,True
5311,Zr5AlNi4,True
5312,Zr5AlNi44,True
5313,Zr5Co37B8,True
5314,Zr5Co3Ni2,True
5315,Zr5Co43B2,True
5316,Zr5Co44B,True
5317,Zr5Co44Ni,True
5318,Zr5Co44Si,True
5319,Zr5Co77Mo18,True
5320,Zr5Co79Mo16,True
5321,Zr5Co81Mo14,True
5322,Zr5Co83Mo12,True
5323,Zr5Cr2Fe43,True
5324,Zr5Cr4Fe41,True
5325,Zr5CrFe44,True
5326,Zr5Cu14B,True
5327,Zr5Cu2Ni3,True
5328,Zr5Cu3Ni2,True
5329,Zr5Cu4Ni,True
5330,Zr5CuNi4,True
5331,Zr5Fe34B11,True
5332,Zr5Fe41B4,True
5333,Zr5Fe43B2,True
5334,Zr5Fe43Co2,True
5335,Zr5Fe44B,True
5336,Zr5Fe73B22,True
5337,Zr5Fe78B17,True
5338,Zr5Fe82B13,True
5339,Zr5Fe84B11,True
5340,Zr5Fe86B9,True
5341,Zr5Fe88B7,False
5342,Zr5Mn2Fe43,True
5343,Zr5Mn44Co,True
5344,Zr5Mn4Fe41,True
5345,Zr5MnFe44,True
5346,Zr5Nb11Si4,True
5347,Zr5Ni78B17,True
5348,Zr5Ti2Si13,True
5349,Zr5Ti2Si3,True
5350,Zr5Ti2Si43,False
5351,Zr5Ti4Cu11,True
5352,Zr5Ti4Si11,True
5353,Zr5Ti4Si41,False
5354,Zr5TiSi44,False
5355,Zr5V3Ni2,True
5356,Zr6(AlNi)7,True
5357,Zr6.2Co89.8W4,True
5358,Zr6.5Cr16Co77.5,True
5359,Zr6.5Cr8Co85.5,True
5360,Zr6.5Fe92B1.5,True
5361,Zr6.5V10Co83.5,True
5362,Zr6.5V12Co81.5,True
5363,Zr6.5V14Co79.5,True
5364,Zr6.8Cr6Co87.2,True
5365,Zr6.8V16Co77.2,True
5366,Zr60.3Co10Ni29.7,True
5367,Zr60.3Cr10Ni29.7,True
5368,Zr60.3Cu10Ni29.7,True
5369,Zr60.3Fe10Ni29.7,True
5370,Zr60.3Mn10Ni29.7,True
5371,Zr60.3Ti10Ni29.7,True
5372,Zr60.3V10Ni29.7,True
5373,Zr60.8Al5Ni34.2,True
5374,Zr61(Nb10Si3)3,False
5375,Zr61Fe19B20,True
5376,Zr62.5Be32.5Nb5,True
5377,Zr62.5Be35Nb2.5,True
5378,Zr62.5Cu30B7.5,True
5379,Zr62.5Cu35B2.5,True
5380,Zr63.5Be32.5Nb4,True
5381,Zr63.65Co5Ni31.35,True
5382,Zr63.65Cr5Ni31.35,True
5383,Zr63.65Cu5Ni31.35,True
5384,Zr63.65Fe5Ni31.35,True
5385,Zr63.65Mn5Ni31.35,True
5386,Zr63.65Ti5Ni31.35,True
5387,Zr63.65V5Ni31.35,True
5388,Zr63Al27Ni10,True
5389,Zr63Fe20B17,True
5390,Zr63Nb30Si7,False
5391,Zr64V5Ni31,True
5392,Zr65Al7.5Cu27.5,True
5393,Zr65Be32.5Nb2.5,True
5394,Zr65Co34Pd,True
5395,Zr66.85Co33Ni0.15,True
5396,Zr66.85Cr33Ni0.15,True
5397,Zr66.85Cu33Ni0.15,True
5398,Zr66.85Fe33Ni0.15,True
5399,Zr66.85Mn33Ni0.15,True
5400,Zr66.85Ti0.15Ni33,True
5401,Zr66.85V0.15Ni33,True
5402,Zr66.8Co33Ni0.2,True
5403,Zr66.8Cr33Ni0.2,True
5404,Zr66.8Cu33Ni0.2,True
5405,Zr66.8Fe33Ni0.2,True
5406,Zr66.8Mn33Ni0.2,True
5407,Zr66.8Ti0.2Ni33,True
5408,Zr66.8V0.2Ni33,True
5409,Zr66.95Co33Ni0.05,True
5410,Zr66.95Cr33Ni0.05,True
5411,Zr66.95Cu33Ni0.05,True
5412,Zr66.95Fe33Ni0.05,True
5413,Zr66.95Mn33Ni0.05,True
5414,Zr66.95Ti0.05Ni33,True
5415,Zr66.95V0.05Ni33,True
5416,Zr66.9Co33Ni0.1,True
5417,Zr66.9Cr33Ni0.1,True
5418,Zr66.9Cu33Ni0.1,True
5419,Zr66.9Fe33Ni0.1,True
5420,Zr66.9Mn33Ni0.1,True
5421,Zr66.9Ti0.1Ni33,True
5422,Zr66.9V0.1Ni33,True
5423,Zr67(Al9Ni2)3,True
5424,Zr67(Co2P)11,True
5425,Zr67(Fe7B4)3,True
5426,Zr67.5Be32.5,True
5427,Zr67.5Cu25B7.5,True
5428,Zr67.5Cu30B2.5,True
5429,Zr67Co28P5,True
5430,Zr67Co33,True
5431,Zr67Cu33,True
5432,Zr67Fe13.2Ni19.8,True
5433,Zr67Fe16.5Ni16.5,True
5434,Zr67Fe20.2Ni12.8,True
5435,Zr67Fe23.1Ni9.9,True
5436,Zr67Fe29.7Ni3.3,True
5437,Zr67Fe3.3Ni29.7,True
5438,Zr67Fe33,True
5439,Zr67Fe6.6Ni26.4,True
5440,Zr67Fe9.9Ni23.1,True
5441,Zr67Ni33,True
5442,Zr67Ti8Si25,True
5443,Zr69Cu30B,True
5444,Zr6Al37Ni7,True
5445,Zr6Al3Ni,False
5446,Zr6Al3Ni11,True
5447,Zr6Al5Ni9,True
5448,Zr6AlNi13,True
5449,Zr6AlNi3,True
5450,Zr6Cu13B,True
5451,Zr6Cu3B,True
5452,Zr6Cu3Ni,True
5453,Zr6CuNi3,True
5454,Zr6Fe39B5,True
5455,Zr6Fe79B15,True
5456,Zr6Ni3B,True
5457,Zr6Ti11Si3,True
5458,Zr6Ti3Si11,True
5459,Zr6Ti5Cu9,True
5460,Zr6Ti5Si9,True
5461,Zr6V5Ni9,True
5462,Zr6VNi3,True
5463,Zr7(Al2Ni7)2,True
5464,Zr7(Al4Ni5)2,True
5465,Zr7(AlNi2)6,True
5466,Zr7(Cr6Co25)3,True
5467,Zr7(Fe26B5)3,True
5468,Zr7(Fe27B4)3,True
5469,Zr7(Fe29B2)3,True
5470,Zr7(Fe30B)3,True
5471,Zr7(V6Co25)3,True
5472,Zr7.2Cr20Co72.8,True
5473,Zr7.4Co86.2Mo6.4,True
5474,Zr7.5Co79.5W13,True
5475,Zr7.5Cr4Co88.5,True
5476,Zr7.5V20Co72.5,True
5477,Zr7.5V6Co86.5,True
5478,Zr7.8Co90.2W2,True
5479,Zr71.4Fe22.6B6,True
5480,Zr71Ti9Si20,True
5481,Zr72.5Cu25B2.5,True
5482,Zr72Ti23Si5,True
5483,Zr73Fe23B4,True
5484,Zr75Ni24P,True
5485,Zr75SiNi24,True
5486,Zr76(Ti3Si5)3,True
5487,Zr77.5Cu15B7.5,False
5488,Zr77.5Cu20B2.5,True
5489,Zr79Cu20B,False
5490,Zr7Al2Cr,True
5491,Zr7Al2Ni,True
5492,Zr7Al2Ni11,True
5493,Zr7Al3,False
5494,Zr7Al35Ni8,True
5495,Zr7Al3Ni10,True
5496,Zr7Al4Ni9,True
5497,Zr7Al5Ni13,True
5498,Zr7Al5Ni8,True
5499,Zr7Al6Ni7,True
5500,Zr7Al73Ni20,True
5501,Zr7Al7Ni11,True
5502,Zr7Al83Ni10,True
5503,Zr7AlNi12,True
5504,Zr7AlNi2,True
5505,Zr7Be2Nb,False
5506,Zr7Be3,True
5507,Zr7Co3,True
5508,Zr7Co37W6,True
5509,Zr7Co39W4,True
5510,Zr7Co89Mo4,True
5511,Zr7Co91B2,True
5512,Zr7Cu12B,True
5513,Zr7Cu13,True
5514,Zr7Cu2Ni,True
5515,Zr7Cu3,True
5516,Zr7CuNi2,True
5517,Zr7Fe3,True
5518,Zr7Fe77B16,True
5519,Zr7Fe84.5B8.5,True
5520,Zr7Fe85B8,True
5521,Zr7Fe89B4,True
5522,Zr7Fe91B2,True
5523,Zr7Fe92B,True
5524,Zr7Fe93,False
5525,Zr7Nb10Ge3,True
5526,Zr7Nb10Si3,True
5527,Zr7Ni13,True
5528,Zr7Ni3,True
5529,Zr7Ti10Si3,True
5530,Zr7Ti2Si,True
5531,Zr7Ti3Cu10,True
5532,Zr7Ti3Si10,True
5533,Zr7Ti4Cu9,True
5534,Zr7Ti4Si9,True
5535,Zr7V10Co33,True
5536,Zr7V2Ni11,True
5537,Zr7V8Co85,True
5538,Zr8(AlNi3)3,True
5539,Zr8(Cr3Co11)3,True
5540,Zr8(CrNi3)3,True
5541,Zr8(Ti3Si)3,True
5542,Zr8(TiSi3)3,True
5543,Zr8(VCo13)3,True
5544,Zr8.3Cr2Co89.7,True
5545,Zr8.3Cr8.3Co83.4,True
5546,Zr8.5V2Co89.5,True
5547,Zr83Al11Ni6,True
5548,Zr83AlNi16,True
5549,Zr83Ge17,True
5550,Zr83Si17,True
5551,Zr83Ti12Si5,True
5552,Zr85(Si2Sn3)3,True
5553,Zr85(Si4C)3,False
5554,Zr85Al8Si7,True
5555,Zr87Ge13,True
5556,Zr87Si13,True
5557,Zr8Al5Ni7,True
5558,Zr8AlNi,True
5559,Zr8AlNi11,True
5560,Zr8Co37B5,True
5561,Zr8Co37Mo5,True
5562,Zr8Co41B,True
5563,Zr8Co41Mo,True
5564,Zr8Co41W,True
5565,Zr8CrNi11,True
5566,Zr8Cu11B,True
5567,Zr8CuNi,False
5568,Zr8Fe75B17,True
5569,Zr8Fe85B7,True
5570,Zr8Fe89.5B2.5,True
5571,Zr8FeCu11,True
5572,Zr8Ni17,True
5573,Zr8TiSi,True
5574,Zr8V5Ni12,True
5575,Zr8VCo41,True
5576,Zr9(Co11W2)7,True
5577,Zr9.2Cr9.6Co81.2,True
5578,Zr9.2V9Co81.8,True
5579,Zr9.4Co81.6Mo9,True
5580,Zr9.5Co85.5W5,True
5581,Zr92.5Be7.5,False
5582,Zr97.5Be2.5,False
5583,Zr9Al30Ni11,True
5584,Zr9Al31Ni10,True
5585,Zr9Al3Ni8,True
5586,Zr9Al4Ni7,True
5587,Zr9Al59Ni32,True
5588,Zr9Al5Ni6,True
5589,Zr9Al6Ni5,True
5590,Zr9Al7Ni4,True
5591,Zr9Al81Ni10,True
5592,Zr9Al9Ni2,True
5593,Zr9Al9Ni7,True
5594,Zr9AlNi10,True
5595,Zr9Be,False
5596,Zr9Co11,True
5597,Zr9Co82.4Mo8.6,True
5598,Zr9Co91,True
5599,Zr9Cu10B,True
5600,Zr9Cu6Ni5,True
5601,Zr9Cu7Ni4,True
5602,Zr9Cu8Ni3,True
5603,Zr9Fe90B,True
5604,Zr9Fe91,True
5605,Zr9Nb8Ge3,True
5606,Zr9Nb8Si3,True
5607,Zr9Ta8Si3,True
5608,Zr9Ti3Si8,True
5609,Zr9Ti4Si7,True
5610,Zr9Ti8Si3,True
5611,Zr9V2Ni9,True
5612,Zr9V8Si3,True
5613,ZrAl14Ni5,False
5614,ZrAl16Ni3,True
5615,ZrAl17Ni2,True
5616,ZrAl18Ni,False
5617,ZrAl2Ni7,False
5618,ZrAl3Ni,True
5619,ZrAl43Ni6,True
5620,ZrAl44Ni5,True
5621,ZrAl4Ni5,False
5622,ZrAl5Ni4,False
5623,ZrAl7Ni2,True
5624,ZrAl8Ni,False
5625,ZrAlNi3,False
5626,ZrAlNi8,False
5627,ZrBe,True
5628,ZrCo7B2,True
5629,ZrCo8B,True
5630,ZrCo8Mo,True
5631,ZrCo8Ni,True
5632,ZrCo8W,True
5633,ZrCo9,True
5634,ZrCr2Co7,True
5635,ZrCr2Fe7,True
5636,ZrCrCo8,True
5637,ZrCrFe8,True
5638,ZrCu,True
5639,ZrCu19,False
5640,ZrCu3,False
5641,ZrCu3Ni,False
5642,ZrCu4,False
5643,ZrCuNi3,False
5644,ZrFe14B5,True
5645,ZrFe15B4,True
5646,ZrFe16B3,True
5647,ZrFe17B2,True
5648,ZrFe18B,False
5649,ZrFe2Co7,True
5650,ZrFe40B9,True
5651,ZrFe44B5,False
5652,ZrFe45B4,False
5653,ZrFe4Co5,True
5654,ZrFe5Co4,True
5655,ZrFe7B2,True
5656,ZrFe7Co2,True
5657,ZrFe8B,True
5658,ZrFe8Co,True
5659,ZrFe9,True
5660,ZrFeCo8,True
5661,ZrMn8Co,True
5662,ZrMn9,True
5663,ZrNb15Si4,True
5664,ZrNb3Si,True
5665,ZrNb79Si20,True
5666,ZrNb7Si2,True
5667,ZrNbCo8,True
5668,ZrNi,True
5669,ZrNi9,True
5670,ZrTi16Si3,True
5671,ZrTi2Si7,True
5672,ZrTi3Si16,True
5673,ZrTi4Si15,True
5674,ZrTi5Be4,True
5675,ZrTi9,False
5676,ZrTiSi2,True
5677,ZrTiSi3,True
5678,ZrVCo8,True
5679,ZrVNi2,True
